State,City,Zip,Phone,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Date Certified,How often the home health team began their patients care in a timely manner,How often the home health team taught patients (or their family caregivers) about their drugs,How often the home health team checked patients risk of falling,How often the home health team checked patients for depression,How often the home health team made sure that their patients have received a flu shot for the current flu season.,How often the home health team made sure that their patients have received a pneumococcal vaccine (pneumonia shot).,With diabetes - how often the home health team got doctors orders and gave foot care and taught patients about foot care,How often the home health team checked patients for pain,How often the home health team treated their patients pain,How often the home health team took doctor-ordered action to prevent pressure sores (bed sores),How often the home health team checked patients for the risk of developing pressure sores (bed sores),Count of non-reported behaviours,How often patients got better at walking or moving around,How often patients got better at getting in and out of bed,How often patients got better at bathing,How often patients had less pain when moving around,How often patients breathing improved,How often patients wounds improved or healed after an operation,How often patients got better at taking their drugs correctly by mouth,How often patients receiving home health care needed urgent unplanned care in the ER without being admitted,How often home health patients had to be admitted to the hospital,Count of non-reported outcomes,Non-trad Chronic,Lbl: Poor Hosp Rating 1SD,Lbl: Poor Hosp Rating 2SD,Lbl: Poor ER Rating 1SD,Lbl: Poor ER Rating 2SD,Lbl: Poor Pain Rating 1SD,Lbl: Poor Pain Rating 2SD,Lbl: Poor Drugs Rating 1SD,Lbl: Poor Drugs Rating 2SD
CA,LOS ANGELES,90010,2133839678,Proprietary,1,1,1,1,1,1,10/04/2001,100,100,100,100,86,100,100,100,100,100,100,0,45,21,18,75,60,91,24,4,15,0,1,0,0,0,0,0,0,1,0
CA,LOS ANGELES,90041,3237390333,Proprietary,1,1,1,1,1,1,10/16/2001,100,100,100,100,87,41,100,100,100,100,100,0,50,46,59,56,50,,29,10,12,1,1,0,0,0,0,0,0,1,0
CA,LOS ANGELES,90006,2133659055,Proprietary,1,1,1,1,1,1,10/01/2001,100,95,100,95,89,56,100,99,100,100,100,0,47,34,50,27,37,96,33,5,20,0,1,1,0,0,0,1,1,1,0
CA,GARDEN GROVE,92840,7148179700,Proprietary,1,1,1,1,1,1,10/05/2001,71,84,98,75,81,67,94,78,88,98,84,1,59,57,49,,49,,39,12,11,2,1,0,0,0,0,,,0,0
CA,BURBANK,91505,8185661020,Proprietary,1,1,1,1,1,1,11/26/2001,77,93,94,83,76,78,93,78,98,97,74,0,51,60,61,78,44,65,37,5,20,0,1,1,0,0,0,0,0,0,0
CA,LOS ANGELES,90017,2134825801,Proprietary,1,1,1,1,1,1,11/13/2001,96,98,100,100,92,67,98,98,100,99,100,0,78,68,77,91,80,98,74,11,21,0,0,1,0,0,0,0,0,0,0
CA,SAN DIEGO,92123,8585736837,Proprietary,1,1,1,1,1,1,12/11/2001,83,96,100,96,77,78,98,95,99,99,95,0,55,56,69,67,85,,50,13,16,1,1,0,0,0,0,0,0,0,0
CA,NORWALK,90650,5629292880,Proprietary,1,1,1,1,1,1,12/02/2001,97,97,99,99,86,69,100,99,100,100,99,0,65,62,91,86,88,88,92,12,15,0,1,0,0,0,0,0,0,0,0
CA,INGLEWOOD,90301,3106724581,Proprietary,1,1,1,1,1,1,01/22/2002,91,98,100,100,99,99,100,99,100,100,98,0,47,44,52,70,49,99,42,11,15,0,1,0,0,0,0,0,0,0,0
CA,LA HABRA,90631,5626913573,Proprietary,1,1,1,1,1,1,01/16/2002,85,96,100,99,83,79,100,100,98,98,100,0,62,45,73,74,75,,46,8,13,1,1,0,0,0,0,0,0,0,0
CA,PLEASANTON,94588,9254691000,Proprietary,1,1,1,1,1,1,02/21/2002,84,100,100,100,91,96,98,100,100,100,100,0,68,64,78,82,84,,48,11,19,1,1,0,0,0,0,0,0,0,0
CA,NORTH HOLLYWOOD,91606,8185050104,Proprietary,1,1,1,1,1,1,01/31/2002,85,99,100,100,25,12,100,100,99,100,100,0,56,54,52,96,53,,44,8,10,1,1,0,0,0,0,0,0,0,0
CA,LOS ANGELES,90029,3239069090,Proprietary,1,1,1,1,1,1,02/05/2002,90,99,99,98,71,26,100,100,100,100,100,0,67,30,75,88,69,,26,5,17,1,1,0,0,0,0,0,0,1,0
CA,LOS ANGELES,90010,3239345050,Proprietary,1,1,1,1,1,1,01/15/2002,87,98,99,99,79,67,99,95,99,100,91,0,59,49,65,80,59,93,27,12,19,0,1,0,0,0,0,0,0,1,0
CA,INGLEWOOD,90301,3106771114,Proprietary,1,1,1,1,1,1,02/13/2002,84,98,100,99,92,89,100,100,100,100,99,0,59,43,51,76,32,,42,7,8,1,1,0,0,0,0,0,0,0,0
CA,WALNUT,91789,6268100207,Proprietary,1,1,1,1,1,1,03/05/2002,88,98,98,99,89,96,100,99,99,100,89,0,63,49,70,71,63,,46,9,15,1,1,0,0,0,0,0,0,0,0
CA,SAN GABRIEL,91776,6265731001,Proprietary,1,1,1,1,1,1,03/05/2002,97,100,100,100,88,83,100,100,100,100,100,0,32,31,61,82,60,100,31,8,10,0,1,0,0,0,0,0,0,1,0
CA,SAN MATEO,94402,6502864272,Proprietary,1,1,1,1,1,1,03/05/2002,93,97,100,100,86,84,100,100,100,100,100,0,57,61,66,64,72,91,49,10,14,0,0,0,0,0,0,0,0,0,0
CA,GLENDALE,91204,8182477650,Proprietary,1,1,1,1,1,1,03/21/2002,93,91,100,100,80,96,98,100,100,100,99,0,90,87,100,97,85,,70,9,12,1,1,0,0,0,0,0,0,0,0
CA,BEVERLY HILLS,90211,3106597950,Proprietary,1,1,1,1,1,1,03/13/2002,99,100,99,100,96,98,100,100,100,100,100,0,84,72,90,93,92,95,46,6,18,0,0,0,0,0,0,0,0,0,0
CA,DALY CITY,94015,6503011660,Proprietary,1,1,1,1,1,1,04/17/2002,97,96,100,99,82,82,97,100,100,99,100,0,58,54,61,66,65,99,49,13,13,0,0,0,0,0,0,0,0,0,0
CA,SAN DIEGO,92123,6192808184,Proprietary,1,1,1,1,1,1,04/24/2002,89,93,95,95,81,79,98,99,99,99,97,0,50,44,57,61,69,94,43,13,19,0,0,0,0,0,0,0,0,0,0
CA,ALHAMBRA,91801,6262822611,Proprietary,1,1,1,1,1,1,04/25/2002,99,99,100,100,86,94,99,100,100,100,100,0,75,51,91,76,78,,57,7,11,1,1,0,0,0,0,0,0,0,0
CA,GLENDORA,91740,6263323767,Proprietary,1,1,1,1,1,1,05/13/2002,100,100,100,100,62,61,94,100,98,95,100,3,,,,,,,,9,14,7,1,0,0,0,0,,,,
CA,CHICO,95926,5303427248,Proprietary,1,1,1,1,1,1,04/18/2002,83,48,100,89,65,61,74,97,82,70,97,0,57,56,62,54,62,91,51,16,16,0,0,0,0,0,0,0,0,0,0
CA,SIMI VALLEY,93063,8055848146,Proprietary,1,1,1,1,1,1,06/03/2002,95,99,100,100,79,76,100,99,100,100,97,0,53,69,88,87,78,,71,7,10,1,1,0,0,0,0,0,0,0,0
CA,GLENDALE,91204,8185494830,Proprietary,1,1,1,1,1,1,06/14/2002,100,100,100,100,79,96,94,96,100,100,96,1,,,,,,,,7,18,7,1,0,0,0,0,,,,
CA,SIGNAL HILL,90755,5622900558,Proprietary,1,1,1,1,1,1,06/25/2002,70,97,97,76,43,33,93,99,96,86,99,0,42,36,54,68,58,99,38,7,15,0,0,0,0,0,0,0,0,0,0
CA,SAN MATEO,94402,6506852800,Private,1,1,1,1,1,1,10/01/2002,80,94,99,88,74,80,97,98,99,99,98,0,62,61,70,70,77,97,55,12,14,0,0,0,0,0,0,0,0,0,0
CA,WALNUT,91789,6265814174,Proprietary,1,1,1,1,1,1,06/21/2002,94,92,100,100,84,79,97,100,99,97,98,0,46,39,53,61,46,,30,14,14,1,1,0,0,0,0,0,0,1,0
CA,FULLERTON,92831,7145157650,Proprietary,1,1,1,1,1,1,06/25/2002,89,97,100,99,59,59,99,100,100,100,100,0,62,63,74,81,84,92,57,15,7,0,0,0,0,0,0,0,0,0,0
CA,LOS ANGELES,90029,3236638411,Proprietary,1,1,1,1,1,1,06/28/2002,92,99,100,100,58,18,100,100,100,100,100,0,57,40,55,86,53,97,46,9,12,0,1,0,0,0,0,0,0,0,0
CA,ARCADIA,91006,6264472273,Proprietary,1,1,1,1,1,1,08/20/2002,90,93,100,82,83,93,92,99,99,83,97,0,57,67,70,82,78,93,56,8,16,0,1,0,0,0,0,0,0,0,0
CA,PASADENA,91107,6263511300,Proprietary,1,1,1,1,1,1,08/12/2002,92,98,100,100,78,70,99,100,100,99,99,0,60,54,65,76,63,90,58,9,15,0,0,0,0,0,0,0,0,0,0
CA,LOS ANGELES,90010,2133874663,Proprietary,1,1,1,0,1,1,09/06/2002,97,91,100,100,93,92,99,100,100,99,99,0,62,54,65,75,44,75,44,6,16,0,1,0,0,0,0,0,0,0,0
CA,CERRITOS,90703,5628609444,Proprietary,1,1,1,1,1,1,09/13/2002,95,95,100,100,77,89,99,99,100,100,100,0,60,61,61,76,67,97,58,9,16,0,0,0,0,0,0,0,0,0,0
CA,LOS ANGELES,90010,2133861200,Proprietary,1,1,1,1,1,1,09/17/2002,96,92,100,100,86,83,98,100,100,100,100,0,56,53,64,81,61,96,58,11,15,0,1,0,0,0,0,0,0,0,0
CA,LOS ANGELES,90010,3239640884,Proprietary,1,1,1,1,1,1,10/03/2002,94,84,100,99,93,94,97,99,100,100,100,0,54,68,63,88,72,91,40,8,16,0,0,0,0,0,0,0,0,0,0
CA,GLENDALE,91207,8182444210,Proprietary,1,1,1,1,1,1,10/17/2002,92,98,100,100,100,100,97,100,99,100,99,0,75,61,78,95,72,100,60,8,11,0,1,0,0,0,0,0,0,0,0
CA,WHITTIER,90606,5625680162,Proprietary,1,1,1,1,1,1,09/27/2002,80,93,98,96,73,83,98,97,98,96,94,0,62,55,73,77,80,100,52,12,14,0,1,0,0,0,0,0,0,0,0
CA,GLENDALE,91205,8182444007,Proprietary,1,1,1,1,1,1,10/23/2002,97,96,100,100,53,63,99,99,99,99,100,0,63,66,69,78,63,98,51,9,14,0,0,0,0,0,0,0,0,0,0
CA,ROSEMEAD,91770,6265710387,Proprietary,1,1,1,1,1,1,10/05/2002,98,98,100,99,92,92,99,99,100,100,100,0,62,57,64,77,62,99,45,5,14,0,0,0,0,0,0,0,0,0,0
CA,COVINA,91723,6269182868,Proprietary,1,1,1,1,1,1,10/28/2002,95,95,100,95,84,76,100,97,100,100,99,0,53,40,63,74,71,,39,13,13,1,1,0,0,0,0,0,0,0,0
CA,COVINA,91723,6267324541,Proprietary,1,1,1,1,1,1,12/05/2002,91,93,100,98,72,49,94,100,97,96,100,1,43,34,36,63,23,,47,11,17,1,1,0,0,0,0,0,0,0,0
CA,HAWTHORNE,90250,3102192857,Proprietary,1,1,1,1,1,1,11/18/2002,66,19,100,92,90,94,95,99,100,99,89,0,52,31,31,50,36,,34,12,12,1,1,0,0,0,0,0,0,0,0
CA,TEMECULA,92590,9516766438,Proprietary,1,1,1,1,1,1,12/04/2002,89,100,100,100,100,100,100,100,100,100,100,0,60,66,79,95,74,98,50,12,17,0,0,0,0,0,0,0,0,0,0
CA,ONTARIO,91761,9093903293,Proprietary,1,1,1,1,1,1,11/05/2002,91,61,99,96,71,64,94,91,100,95,83,5,,,,,,,,,,9,1,,,,,,,,
CA,LONG BEACH,90807,5629974150,Proprietary,1,1,1,1,1,1,12/24/2002,96,97,100,96,80,82,97,100,100,100,99,0,67,53,59,68,72,,34,7,20,1,1,1,0,0,0,0,0,0,0
CA,PALM SPRINGS,92264,7603189006,Proprietary,1,1,1,1,1,1,01/23/2003,99,89,100,100,63,64,86,98,99,97,99,0,66,68,74,76,78,92,61,11,13,0,1,0,0,0,0,0,0,0,0
CA,GRANADA HILLS,91344,8183685759,Proprietary,1,0,0,0,0,1,01/06/2003,99,100,100,100,100,100,100,98,100,100,100,0,81,50,87,90,65,,49,11,17,1,1,0,0,0,0,0,0,0,0
CA,GLENDALE,91204,8185482684,Proprietary,1,1,1,1,1,1,01/16/2003,93,98,100,100,94,99,99,98,100,99,100,0,62,62,68,82,61,97,52,9,22,0,0,1,0,0,0,0,0,0,0
CA,NORTHRIDGE,91325,8183416844,Proprietary,1,1,1,1,1,1,01/09/2003,93,98,100,97,59,73,96,99,100,100,98,0,40,41,42,59,42,,38,14,19,1,1,0,0,0,0,0,0,0,0
CA,PASADENA,91107,6267960534,Proprietary,1,1,1,1,1,1,01/16/2003,83,96,99,96,65,47,98,98,100,100,97,0,58,55,61,77,48,,40,6,16,1,1,0,0,0,0,0,0,0,0
CA,N HOLLYWOOD,91606,8185096764,Proprietary,1,1,1,1,1,1,01/27/2003,100,97,100,100,38,67,100,100,100,100,100,0,29,31,68,73,21,79,46,12,23,0,1,1,0,0,0,0,0,0,0
CA,CULVER CITY,90230,3102580258,Proprietary,1,1,1,1,1,1,02/06/2003,95,100,100,100,48,51,94,100,97,97,99,1,47,40,64,86,78,,56,12,20,1,1,1,0,0,0,0,0,0,0
CA,LOS ANGELES,90034,3105592290,Proprietary,1,1,1,1,1,1,02/10/2003,92,89,99,100,79,50,96,100,100,100,99,0,74,43,84,72,71,,57,16,9,1,1,0,0,0,0,0,0,0,0
CA,LONG BEACH,90807,5629974213,Proprietary,1,1,1,1,1,1,01/30/2003,91,97,100,96,74,57,100,99,100,95,96,1,54,56,43,59,32,,31,10,19,1,1,0,0,0,0,0,0,1,0
CA,N HOLLYWOOD,91606,8185091892,Proprietary,1,1,1,1,1,1,02/13/2003,95,99,100,99,95,98,100,100,100,100,99,0,60,51,72,69,38,,52,6,12,1,1,0,0,0,0,0,0,0,0
CA,RIVERSIDE,92506,9517878903,Proprietary,1,1,1,1,1,1,03/13/2003,92,95,100,99,71,68,100,99,99,99,99,0,58,64,76,82,83,100,48,16,11,0,1,0,0,0,0,0,0,0,0
CA,ROSEMEAD,91770,6262805575,Proprietary,1,1,1,1,1,1,03/14/2003,97,100,100,100,97,100,99,100,100,100,100,0,56,55,72,86,65,81,41,10,16,0,1,0,0,0,0,0,0,0,0
CA,DOWNEY,90240,5628067022,Proprietary,1,1,1,1,1,1,02/06/2003,81,100,97,100,100,100,70,100,79,29,89,0,77,64,78,87,82,,60,9,4,1,1,0,0,0,0,0,0,0,0
CA,BREA,92821,7146747403,Proprietary,1,1,1,1,1,1,03/26/2003,89,98,100,96,96,79,95,99,100,100,97,0,79,80,80,91,74,,66,9,20,1,1,1,0,0,0,0,0,0,0
CA,CERRITOS,90703,5624031601,Proprietary,1,1,1,1,1,1,03/04/2003,88,97,98,100,97,99,100,95,100,100,100,0,51,42,69,78,35,,44,12,11,1,1,0,0,0,0,0,0,0,0
CA,SAN RAMON,94583,9252759300,Proprietary,1,1,1,1,1,1,04/23/2003,92,95,100,100,92,89,96,100,100,98,100,0,57,50,56,57,43,100,45,13,14,0,1,0,0,0,0,0,0,0,0
CA,COVINA,91723,6269745620,Proprietary,1,1,1,1,1,1,04/03/2003,91,94,98,98,88,87,99,97,100,98,93,0,52,47,64,68,56,98,48,11,16,0,0,0,0,0,0,0,0,0,0
CA,GLENDALE,91203,8182416470,Proprietary,1,1,1,1,1,1,04/24/2003,77,92,100,100,90,92,87,99,97,91,99,0,60,43,66,67,49,,36,11,15,1,1,0,0,0,0,0,0,0,0
CA,RANCHO CUCAMONGA,91730,9099891230,Proprietary,1,1,1,1,1,1,04/29/2003,80,91,96,83,67,40,96,88,99,97,88,0,50,49,62,56,50,78,39,13,14,0,1,0,0,0,0,0,0,0,0
CA,RANCHO CUCAMONGA,91730,9095813536,Proprietary,1,1,1,1,1,1,05/21/2003,96,100,100,100,100,99,100,100,100,100,100,0,74,48,88,96,84,,32,10,11,1,1,0,0,0,0,0,0,1,0
CA,RIVERSIDE,92503,9513519901,Proprietary,1,1,1,1,1,1,06/25/2003,97,71,99,100,53,75,100,99,100,100,97,0,63,59,67,86,82,,68,20,12,1,1,0,0,1,0,0,0,0,0
CA,SAN DIMAS,91773,9095990777,Proprietary,1,1,1,1,1,1,07/09/2003,95,99,100,100,89,54,94,96,100,100,100,0,61,58,73,75,53,,41,14,7,1,1,0,0,0,0,0,0,0,0
CA,RIVERSIDE,92503,9513524400,Proprietary,1,1,1,1,1,1,07/24/2003,94,97,100,100,78,80,100,99,100,100,100,0,49,46,54,80,88,96,36,15,10,0,1,0,0,0,0,0,0,0,0
CA,SANTA ROSA,95401,7075355600,Other,1,1,0,1,1,1,05/20/2003,88,97,99,95,62,63,95,99,99,97,99,0,66,61,74,64,78,93,59,13,13,0,0,0,0,0,0,0,0,0,0
CA,MORENO VALLEY,92553,9519245114,Proprietary,1,1,1,1,1,1,08/20/2003,97,100,99,100,71,53,94,100,95,95,93,4,,,,,,,,16,13,7,1,0,0,0,0,,,,
CA,LOS ANGELES,90066,3102738616,Proprietary,1,1,1,1,1,1,07/31/2003,98,100,100,100,92,88,96,100,100,100,100,0,67,55,82,93,82,,53,7,12,1,1,0,0,0,0,0,0,0,0
CA,LOS ANGELES,90042,3233440017,Proprietary,1,1,1,1,1,1,06/14/2003,88,98,100,99,74,82,100,96,97,94,100,0,62,55,67,80,49,,36,18,5,1,1,0,0,1,0,0,0,0,0
CA,LOS ANGELES,90010,2133643676,Proprietary,1,1,1,1,1,0,08/13/2003,79,100,100,95,69,80,78,100,100,100,98,0,30,32,35,37,30,,27,,,3,1,,,,,1,0,1,0
CA,FRESNO,93726,5592219919,Proprietary,1,1,1,1,1,1,09/23/2003,90,90,100,99,58,63,88,99,100,98,99,0,67,74,71,76,73,91,67,9,15,0,0,0,0,0,0,0,0,0,0
CA,WALNUT,91789,9095950200,Proprietary,1,1,1,1,1,1,09/26/2003,86,97,99,97,94,92,97,100,99,98,98,0,57,50,63,69,60,,46,14,12,1,1,0,0,0,0,0,0,0,0
CA,FAIRFIELD,94533,7074281473,Proprietary,1,1,1,1,1,1,10/10/2003,97,98,99,100,79,83,99,100,100,100,100,0,68,73,84,70,92,97,50,14,17,0,1,0,0,0,0,0,0,0,0
CA,MONTEREY PARK,91754,6262894200,Proprietary,1,1,1,1,1,0,10/20/2003,95,91,100,100,71,91,94,100,98,95,100,4,33,17,23,59,30,,27,17,29,1,1,1,1,1,0,0,0,1,0
CA,CITY OF INDUSTRY,91748,6265818168,Proprietary,1,1,1,1,1,1,10/21/2003,94,94,100,90,91,86,87,91,91,90,100,0,48,41,50,63,53,,27,9,16,1,1,0,0,0,0,0,0,1,0
CA,LOS ANGELES,90026,2134812500,Proprietary,1,1,1,1,1,1,10/07/2003,97,99,100,99,99,2,98,98,99,98,100,0,25,57,85,92,96,,10,11,11,1,1,0,0,0,0,0,0,1,1
CA,LONG BEACH,90807,5629880395,Proprietary,1,1,1,1,1,1,11/04/2003,87,99,98,97,65,70,100,96,100,100,98,0,58,44,56,54,56,,45,9,13,1,1,0,0,0,0,0,0,0,0
CA,LONG BEACH,90807,5624929600,Proprietary,1,1,1,1,1,1,10/31/2003,100,97,100,100,64,69,100,100,100,100,100,0,59,53,71,82,75,78,52,6,12,0,1,0,0,0,0,0,0,0,0
CA,COVINA,91724,6268585611,Proprietary,1,1,1,1,1,1,10/28/2003,87,100,100,100,96,98,100,99,100,100,100,0,66,78,73,78,73,,36,13,15,1,1,0,0,0,0,0,0,0,0
CA,LONG BEACH,90807,5624273690,Proprietary,1,1,1,1,1,1,10/30/2003,100,99,100,99,91,93,100,97,100,100,100,0,44,44,60,68,30,,32,13,11,1,1,0,0,0,0,0,0,1,0
CA,SAN DIEGO,92123,8586268172,Proprietary,1,1,1,1,1,1,09/27/2003,78,92,100,93,92,86,92,98,97,96,96,0,53,43,59,81,65,,53,16,12,1,1,0,0,0,0,0,0,0,0
CA,LONG BEACH,90807,5629883370,Proprietary,1,1,1,1,1,1,10/10/2003,92,99,100,100,84,93,100,99,100,100,99,0,60,51,72,96,85,91,52,11,16,0,0,0,0,0,0,0,0,0,0
CA,DIAMOND BAR,91765,9093968585,Proprietary,1,1,1,1,1,1,10/23/2003,94,100,100,100,63,58,100,90,100,100,100,0,72,77,85,95,92,,71,16,14,1,1,0,0,0,0,0,0,0,0
CA,LOS ANGELES,90045,3106420026,Proprietary,1,1,1,1,1,1,10/28/2003,95,96,100,99,93,91,98,100,100,100,100,0,64,58,63,71,65,,62,11,19,1,1,0,0,0,0,0,0,0,0
CA,STOCKTON,95210,2094727005,Proprietary,1,1,1,1,1,1,12/02/2003,70,86,95,96,72,67,89,97,98,95,99,0,61,49,64,62,71,92,45,13,16,0,0,0,0,0,0,0,0,0,0
CA,IRWINDALE,91706,6268140200,Proprietary,1,1,1,1,1,1,11/26/2003,97,99,100,100,83,95,100,100,100,100,100,0,67,58,69,90,77,91,52,9,13,0,1,0,0,0,0,0,0,0,0
CA,PASADENA,91101,6267920911,Proprietary,1,1,1,0,1,1,10/16/2003,86,99,100,100,72,29,100,100,99,100,99,0,71,51,71,85,46,100,49,6,14,0,0,0,0,0,0,0,0,0,0
CA,CANOGA PARK,91306,8188858378,Proprietary,1,1,1,1,1,1,11/10/2003,100,100,100,100,88,93,94,67,100,100,71,1,58,53,59,,56,,,15,13,3,1,0,0,0,0,,,,
CA,PANORAMA CITY,91402,8187852152,Proprietary,1,1,1,1,0,1,11/24/2003,98,99,100,99,96,100,100,100,100,100,99,0,82,82,74,90,80,100,59,15,15,0,0,0,0,0,0,0,0,0,0
CA,BURBANK,91505,8185059099,Proprietary,1,1,1,1,1,1,11/17/2003,84,93,100,100,44,49,96,99,99,97,99,0,70,53,62,81,49,,49,9,16,1,1,0,0,0,0,0,0,0,0
CA,HAWTHORNE,90250,3106440985,Proprietary,1,1,1,1,1,1,11/10/2003,94,100,100,81,98,94,94,100,100,100,96,1,76,80,91,100,90,,80,7,18,1,1,0,0,0,0,0,0,0,0
CA,RESEDA,91335,8188818388,Proprietary,1,1,1,1,1,1,12/12/2003,97,99,100,100,58,56,62,100,100,100,99,0,73,60,83,86,55,93,64,8,19,0,0,0,0,0,0,0,0,0,0
CA,MONTCLAIR,91763,9099200675,Proprietary,1,1,1,1,1,1,12/18/2003,93,99,100,100,66,66,99,100,100,100,100,0,62,62,71,75,72,,54,12,18,1,1,0,0,0,0,0,0,0,0
CA,LA MIRADA,90638,7145620090,Proprietary,1,1,1,1,1,1,11/12/2003,99,100,100,100,99,99,100,100,100,100,100,0,86,70,99,96,81,,78,6,18,1,1,0,0,0,0,0,0,0,0
CA,TORRANCE,90502,3103279900,Proprietary,1,1,1,1,1,1,10/29/2003,84,95,99,98,57,51,97,99,99,97,100,0,62,59,73,67,78,93,49,8,21,0,0,1,0,0,0,0,0,0,0
CA,FRESNO,93711,5594322003,Proprietary,1,1,1,1,1,1,12/23/2003,84,94,99,98,86,83,98,94,100,99,91,0,66,67,65,52,75,94,45,17,18,0,0,0,0,1,0,0,0,0,0
CA,ORINDA,94563,9252589101,Proprietary,1,1,1,1,1,1,12/31/2003,75,93,100,100,81,79,94,99,100,95,98,0,57,54,69,75,80,94,56,15,16,0,0,0,0,0,0,0,0,0,0
CA,ENCINO,91316,8187852944,Proprietary,1,1,1,1,1,1,01/26/2004,96,99,100,100,78,97,100,100,100,100,100,0,68,59,72,74,57,,49,8,12,1,1,0,0,0,0,0,0,0,0
CA,ARTESIA,90701,5628886363,Proprietary,1,1,1,1,1,1,01/08/2004,99,98,100,99,78,80,99,100,100,100,100,0,64,56,70,77,62,91,46,13,18,0,0,0,0,0,0,0,0,0,0
CA,COSTA MESA,92626,9493480927,Proprietary,1,1,1,1,1,1,03/10/2004,96,98,100,95,83,84,97,99,100,99,99,0,65,60,73,79,74,92,57,12,13,0,0,0,0,0,0,0,0,0,0
CA,RANCHO CUCAMONGA,91730,9099488731,Proprietary,1,1,1,1,1,1,01/30/2004,94,98,100,100,83,80,100,98,100,100,99,0,65,57,75,79,78,93,64,10,13,0,1,0,0,0,0,0,0,0,0
CA,LOS ANGELES,90033,3232221235,Proprietary,1,1,1,1,1,1,01/08/2004,96,96,100,99,75,91,100,98,98,98,97,0,80,67,92,89,74,86,61,6,12,0,1,0,0,0,0,0,0,0,0
CA,CERRITOS,90703,5628603424,Proprietary,1,1,1,1,1,1,12/12/2003,99,98,100,99,94,96,100,98,100,100,100,0,50,51,73,83,60,95,52,9,19,0,1,0,0,0,0,0,0,0,0
CA,LOS ANGELES,90010,2136321445,Proprietary,1,1,1,1,1,1,12/03/2003,99,97,100,100,84,86,97,97,99,99,100,0,67,60,67,85,72,,59,14,12,1,1,0,0,0,0,0,0,0,0
CA,HAWTHORNE,90250,6269648808,Proprietary,1,1,1,1,1,1,01/23/2004,100,100,99,98,72,99,100,100,100,95,96,1,59,100,99,93,93,,77,2,18,1,1,0,0,0,0,0,0,0,0
CA,EL MONTE,91731,6262270220,Proprietary,1,1,1,1,1,1,02/27/2004,99,97,100,100,95,97,96,100,99,99,98,0,52,53,65,77,58,96,41,14,17,0,1,0,0,0,0,0,0,0,0
CA,CHATSWORTH,91311,8187727600,Proprietary,1,1,1,1,1,1,04/10/2004,98,99,100,98,77,96,100,98,100,100,97,0,62,63,77,91,82,100,52,7,16,0,1,0,0,0,0,0,0,0,0
CA,OXNARD,93030,8059830086,Proprietary,1,1,1,1,1,1,04/07/2004,76,67,87,51,69,60,80,96,77,65,77,0,62,63,78,69,65,93,40,11,15,0,1,0,0,0,0,0,0,0,0
CA,LOS ANGELES,90010,2133846731,Proprietary,1,1,1,1,1,1,04/01/2004,93,98,100,96,69,72,98,100,100,99,100,0,49,47,52,85,76,100,42,11,11,0,1,0,0,0,0,0,0,0,0
CA,COVINA,91722,6269627921,Proprietary,1,1,1,1,1,1,04/28/2004,98,99,100,100,93,97,100,99,100,100,100,0,59,53,75,87,41,,64,9,13,1,1,0,0,0,0,0,0,0,0
CA,ALHAMBRA,91801,6269615750,Proprietary,1,1,1,1,1,1,12/13/2003,95,100,100,100,86,94,100,100,100,100,100,0,64,38,77,81,71,,48,5,16,1,1,0,0,0,0,0,0,0,0
CA,CERRITOS,90703,5628091081,Proprietary,1,1,1,1,1,1,02/06/2004,95,92,100,97,91,97,93,100,100,100,99,0,71,64,76,85,57,100,67,15,15,0,1,0,0,0,0,0,0,0,0
CA,CITY OF INDUSTRY,91748,6268105828,Proprietary,1,1,1,1,1,1,04/30/2004,98,100,100,100,77,80,100,100,100,100,100,0,57,51,63,74,62,92,55,11,13,0,0,0,0,0,0,0,0,0,0
CA,GARDENA,90248,3107681600,Proprietary,1,1,1,1,1,1,12/11/2003,100,100,100,100,0,0,100,100,98,95,97,2,81,75,100,100,17,,26,11,13,1,1,0,0,0,0,0,0,1,0
CA,QUINCY,95971,5303947998,Proprietary,1,1,1,0,0,1,06/02/2004,76,89,100,95,75,83,96,95,99,99,98,0,62,68,75,66,56,90,53,18,17,0,0,0,0,1,0,0,0,0,0
CA,LOS ANGELES,90010,2133802280,Proprietary,1,1,1,1,1,1,05/15/2004,79,98,100,95,42,48,98,100,98,99,94,0,62,57,58,87,75,,56,7,20,1,1,1,0,0,0,0,0,0,0
CA,WEST COVINA,91792,6268101957,Proprietary,1,1,1,1,1,1,06/09/2004,91,95,99,100,85,81,99,99,99,98,99,0,42,45,65,61,63,99,50,9,15,0,1,0,0,0,0,0,0,0,0
CA,MORENO VALLEY,92557,9512421365,Proprietary,1,1,1,1,1,1,06/17/2004,91,91,100,100,72,76,99,99,100,99,100,0,54,66,73,76,76,100,55,15,15,0,1,0,0,0,0,0,0,0,0
CA,BAKERSFIELD,93304,6618611478,Proprietary,1,1,1,1,1,1,08/02/2004,95,89,99,96,83,78,96,98,99,98,95,0,64,62,77,71,80,100,54,10,17,0,1,0,0,0,0,0,0,0,0
CA,INGLEWOOD,90301,3106774400,Proprietary,1,1,1,1,1,1,05/06/2004,100,100,100,100,99,100,100,100,99,98,100,0,69,56,75,77,60,,59,7,15,1,1,0,0,0,0,0,0,0,0
